Season,DayNum,WTeamID,WScore,LTeamID,LScore,Wins_W,ScoreMean_W,ScoreVar_W,OppScoreMean_W,OppScoreVar_W,FG2Att_W,FG2Made_W,FG3Att_W,FG3Made_W,FTAtt_W,FTMade_W,TO_W,Stl_W,Blk_W,OR_W,DR_W,Name_W,Wins_L,ScoreMean_L,ScoreVar_L,OppScoreMean_L,OppScoreVar_L,FG2Att_L,FG2Made_L,FG3Att_L,FG3Made_L,FTAtt_L,FTMade_L,TO_L,Stl_L,Blk_L,OR_L,DR_L,Name_L,ScoreDiff,SeedDiff
2003,136,1266,72,1221,68,23,78.39285714285714,147.728835978836,67.67857142857143,149.1150793650794,41.0,21.428571428571427,15.25,5.785714285714286,23.607142857142858,18.178571428571427,13.571428571428571,6.0,3.642857142857143,13.107142857142858,24.071428571428573,Marquette,25,69.34482758620689,121.59113300492609,58.206896551724135,181.45566502463058,37.96551724137931,18.896551724137932,14.758620689655173,5.310344827586207,22.137931034482758,15.620689655172415,13.931034482758621,7.9655172413793105,4.482758620689655,12.068965517241379,24.310344827586206,Holy Cross,4,-11
2003,136,1281,72,1356,71,21,71.7741935483871,135.247311827957,66.48387096774194,133.058064516129,38.225806451612904,18.677419354838708,20.967741935483872,7.483870967741935,18.161290322580644,11.96774193548387,13.612903225806452,5.709677419354839,4.32258064516129,13.483870967741936,25.903225806451612,Missouri,24,74.53333333333333,86.74022988505752,68.1,78.71379310344828,42.03333333333333,21.266666666666666,15.833333333333334,6.1,19.4,13.7,12.5,7.966666666666667,3.2,10.833333333333334,22.466666666666665,S Illinois,1,-5
2003,136,1323,70,1454,69,22,80.09677419354838,164.42365591397854,71.19354838709677,244.09462365591395,38.903225806451616,18.93548387096774,21.774193548387096,8.290322580645162,22.838709677419356,17.35483870967742,12.774193548387096,7.451612903225806,5.645161290322581,11.387096774193548,26.870967741935484,Notre Dame,23,77.1,98.43793103448276,69.93333333333334,175.23678160919545,35.833333333333336,19.5,21.8,7.766666666666667,21.433333333333334,14.8,14.866666666666667,8.8,3.6,11.533333333333333,23.0,WI Milwaukee,1,-7
2003,136,1328,71,1354,54,24,71.16666666666667,189.59195402298852,60.166666666666664,94.41954022988509,37.56666666666667,17.8,18.966666666666665,7.466666666666667,18.6,13.166666666666666,11.8,6.933333333333334,3.7666666666666666,12.133333333333333,24.966666666666665,Oklahoma,20,72.8,90.71724137931025,71.26666666666667,111.9264367816092,38.9,19.633333333333333,15.466666666666667,5.166666666666667,25.8,18.033333333333335,19.466666666666665,8.0,2.9,12.966666666666667,24.266666666666666,S Carolina St,17,-15
2003,136,1390,77,1360,69,23,72.25806451612904,100.99784946236564,66.96774193548387,85.29892473118282,38.645161290322584,18.70967741935484,19.387096774193548,6.935483870967742,20.774193548387096,14.03225806451613,14.32258064516129,5.516129032258065,3.3548387096774195,13.741935483870968,25.129032258064516,Stanford,17,74.67857142857143,101.18915343915339,71.57142857142857,124.10582010582011,35.5,18.285714285714285,18.035714285714285,6.928571428571429,26.321428571428573,17.321428571428573,18.178571428571427,5.392857142857143,3.4285714285714284,11.535714285714286,26.357142857142858,San Diego,8,-9
2003,136,1409,84,1173,71,22,73.51612903225806,85.19139784946235,65.25806451612904,144.53118279569892,38.70967741935484,19.741935483870968,18.322580645161292,6.645161290322581,19.387096774193548,14.096774193548388,14.32258064516129,7.580645161290323,5.0,11.161290322580646,25.806451612903224,Tulsa,24,72.79310344827586,74.74137931034485,66.3103448275862,130.935960591133,33.3448275862069,16.96551724137931,20.862068965517242,7.517241379310345,22.79310344827586,16.310344827586206,13.310344827586206,5.379310344827586,2.9310344827586206,13.482758620689655,23.17241379310345,Dayton,13,9
2003,136,1458,81,1451,74,22,70.72413793103448,118.3497536945814,58.689655172413794,121.57881773399014,36.51724137931034,18.79310344827586,17.379310344827587,6.241379310344827,19.448275862068964,14.413793103448276,10.517241379310345,6.9655172413793105,2.8275862068965516,10.310344827586206,22.551724137931036,Wisconsin,25,74.20689655172414,91.88423645320191,67.17241379310344,46.43349753694578,34.6551724137931,18.517241379310345,18.20689655172414,6.103448275862069,25.689655172413794,18.862068965517242,12.448275862068966,6.758620689655173,0.6551724137931034,10.344827586206897,22.75862068965517,Weber St,7,-7
2003,137,1120,65,1386,63,19,70.1,207.74827586206882,65.56666666666666,165.7712643678161,38.36666666666667,20.066666666666666,16.333333333333332,5.633333333333334,19.733333333333334,13.066666666666666,15.9,8.033333333333333,4.966666666666667,11.933333333333334,22.566666666666666,Auburn,23,70.62068965517241,107.95812807881774,59.275862068965516,133.20689655172413,32.55172413793103,16.20689655172414,21.862068965517242,8.03448275862069,20.655172413793103,14.10344827586207,12.931034482758621,7.206896551724138,5.551724137931035,11.172413793103448,24.137931034482758,St Joseph's PA,2,3
2003,137,1139,47,1280,46,24,68.58620689655173,60.8226600985222,60.93103448275862,144.20935960591132,28.79310344827586,15.586206896551724,21.862068965517242,8.482758620689655,16.551724137931036,11.96551724137931,10.413793103448276,6.344827586206897,1.8620689655172413,7.827586206896552,20.379310344827587,Butler,21,70.16666666666667,155.04022988505756,60.166666666666664,111.0402298850575,39.6,20.766666666666666,16.2,5.566666666666666,17.633333333333333,11.933333333333334,15.633333333333333,8.733333333333333,3.7333333333333334,12.666666666666666,24.6,Mississippi St,1,7
2003,137,1196,85,1358,55,24,75.90322580645162,140.09032258064514,64.6774193548387,97.49247311827959,34.38709677419355,18.258064516129032,22.129032258064516,8.67741935483871,18.93548387096774,13.35483870967742,13.387096774193548,7.774193548387097,4.096774193548387,10.806451612903226,24.258064516129032,Florida,21,71.77777777777777,71.48717948717947,65.25925925925925,111.12250712250707,35.2962962962963,17.814814814814813,18.074074074074073,6.481481481481482,23.51851851851852,16.703703703703702,15.703703703703704,7.814814814814815,5.592592592592593,10.777777777777779,25.962962962962962,Sam Houston St,30,-13
2003,137,1231,67,1104,62,20,70.53125,103.9989919354838,67.0,110.38709677419355,33.3125,15.90625,21.625,7.53125,22.625,16.125,11.5,4.4375,5.34375,11.21875,25.625,Indiana,17,69.28571428571429,129.3968253968254,65.0,74.74074074074076,37.32142857142857,17.678571428571427,19.857142857142858,6.357142857142857,20.928571428571427,14.857142857142858,13.285714285714286,6.607142857142857,3.7857142857142856,13.571428571428571,23.928571428571427,Alabama,5,-3
2003,137,1246,95,1237,64,29,77.53125,166.57963709677418,64.09375,103.5715725806453,41.8125,22.5625,16.59375,5.90625,20.78125,14.6875,14.0625,7.8125,5.09375,12.875,24.15625,Kentucky,19,71.25,152.51612903225794,70.40625,145.53931451612883,35.34375,17.9375,18.59375,6.5,22.625,15.875,15.90625,8.1875,1.8125,11.6875,20.90625,IUPUI,31,-15
2003,137,1257,86,1122,64,24,81.83333333333333,118.97126436781613,68.46666666666667,139.36091954023,37.43333333333333,19.533333333333335,23.4,8.433333333333334,25.1,17.466666666666665,13.366666666666667,7.2,4.733333333333333,13.2,25.1,Louisville,20,69.70370370370371,143.13960113960118,67.70370370370371,123.29344729344727,34.888888888888886,17.555555555555557,17.185185185185187,6.0,24.0,16.59259259259259,15.222222222222221,7.037037037037037,4.666666666666667,10.62962962962963,24.22222222222222,Austin Peay,22,-9
2003,137,1268,75,1423,73,19,80.78571428571429,161.2857142857143,66.85714285714286,180.27513227513222,46.392857142857146,22.678571428571427,16.964285714285715,6.75,21.571428571428573,15.178571428571429,14.107142857142858,10.892857142857142,6.607142857142857,13.75,26.75,Maryland,24,71.36666666666666,77.55057471264367,59.6,116.45517241379306,38.0,19.266666666666666,18.4,6.766666666666667,18.2,12.533333333333333,11.466666666666667,9.2,1.9,9.966666666666667,23.133333333333333,UNC Wilmington,2,-5
2003,137,1277,79,1160,64,19,67.2258064516129,94.58064516129038,60.96774193548387,116.63225806451617,37.70967741935484,18.129032258064516,13.387096774193548,4.903225806451613,22.129032258064516,16.258064516129032,14.548387096774194,6.387096774193548,3.7096774193548385,10.67741935483871,24.258064516129032,Michigan St,20,75.51612903225806,201.05806451612898,70.06451612903226,81.19569892473116,46.064516129032256,22.225806451612904,15.258064516129032,4.967741935483871,23.93548387096774,16.161290322580644,14.0,6.129032258064516,6.645161290322581,14.483870967741936,27.967741935483872,Colorado,15,-3
2003,137,1329,77,1335,63,20,68.72413793103448,138.70689655172404,62.206896551724135,84.09852216748773,42.44827586206897,19.79310344827586,12.96551724137931,4.862068965517241,22.344827586206897,14.551724137931034,14.655172413793103,8.793103448275861,5.586206896551724,12.379310344827585,24.06896551724138,Oklahoma St,22,70.18518518518519,137.92592592592592,59.407407407407405,120.40455840455841,29.666666666666668,15.0,21.85185185185185,9.0,18.77777777777778,13.185185185185185,13.0,7.185185185185185,2.1481481481481484,9.333333333333334,24.185185185185187,Penn,14,-5
2003,137,1338,87,1447,61,26,74.6,103.90344827586203,58.833333333333336,82.00574712643676,35.733333333333334,20.5,17.766666666666666,6.366666666666666,22.8,14.5,15.1,8.066666666666666,4.1,11.3,25.366666666666667,Pittsburgh,21,75.54838709677419,136.9225806451613,71.45161290322581,173.05591397849452,39.354838709677416,20.193548387096776,18.322580645161292,7.032258064516129,19.29032258064516,14.064516129032258,14.96774193548387,7.516129032258065,2.806451612903226,12.0,22.35483870967742,Wagner,26,-13
2003,137,1345,80,1261,56,18,71.75,162.9351851851854,65.25,122.3425925925926,38.892857142857146,18.642857142857142,15.5,5.107142857142857,25.5,19.142857142857142,13.821428571428571,7.178571428571429,2.9285714285714284,10.392857142857142,23.464285714285715,Purdue,21,73.2258064516129,182.3139784946237,62.903225806451616,136.4236559139785,37.483870967741936,20.06451612903226,17.580645161290324,6.741935483870968,19.870967741935484,12.870967741935484,13.870967741935484,8.0,4.161290322580645,10.612903225806452,24.516129032258064,LSU,24,1
2003,137,1393,76,1264,65,24,80.10344827586206,180.59605911330044,69.89655172413794,83.73891625615757,46.3448275862069,24.0,15.862068965517242,5.241379310344827,23.620689655172413,16.379310344827587,13.620689655172415,8.310344827586206,7.275862068965517,14.310344827586206,26.896551724137932,Syracuse,23,76.17241379310344,63.64778325123152,67.75862068965517,94.90394088669947,41.724137931034484,20.413793103448278,15.827586206896552,5.517241379310345,23.896551724137932,18.79310344827586,14.206896551724139,9.172413793103448,3.896551724137931,11.310344827586206,23.310344827586206,Manhattan,11,-11
2003,137,1400,82,1421,61,22,78.85714285714286,100.12698412698411,68.67857142857143,216.4484126984127,45.642857142857146,22.142857142857142,16.785714285714285,5.857142857142857,23.785714285714285,17.0,13.428571428571429,6.392857142857143,3.857142857142857,16.178571428571427,26.142857142857142,Texas,13,71.20689655172414,135.45566502463055,78.44827586206897,170.6847290640395,38.793103448275865,17.896551724137932,18.0,6.482758620689655,20.93103448275862,15.96551724137931,16.20689655172414,7.068965517241379,3.0,12.275862068965518,23.17241379310345,UNC Asheville,21,-15
2003,137,1428,60,1332,58,23,66.73333333333333,151.02988505747126,60.0,129.44827586206895,31.966666666666665,16.0,18.766666666666666,7.166666666666667,18.8,13.233333333333333,12.7,4.666666666666667,3.7666666666666666,10.133333333333333,23.2,Utah,23,82.21875,170.75705645161298,73.96875,126.86995967741935,39.0,19.59375,23.0,9.0,20.65625,16.03125,15.21875,8.03125,2.78125,11.375,24.5,Oregon,2,1
2003,137,1448,76,1190,73,24,78.41379310344827,143.46551724137936,67.62068965517241,108.45812807881774,39.51724137931034,20.03448275862069,17.724137931034484,6.103448275862069,26.620689655172413,20.03448275862069,15.10344827586207,6.413793103448276,4.379310344827586,14.758620689655173,26.93103448275862,Wake Forest,17,79.70370370370371,150.6011396011396,77.48148148148148,155.72079772079772,46.22222222222222,22.85185185185185,15.185185185185185,5.222222222222222,24.814814814814813,18.333333333333332,18.74074074074074,10.703703703703704,5.2592592592592595,14.0,24.037037037037038,ETSU,3,-13
2003,137,1462,71,1407,59,25,78.23333333333333,182.52988505747126,65.96666666666667,110.1712643678162,41.43333333333333,20.366666666666667,17.766666666666666,6.433333333333334,24.366666666666667,18.2,13.033333333333333,5.466666666666667,3.033333333333333,13.933333333333334,25.5,Xavier,25,79.36666666666666,169.55057471264365,70.56666666666666,109.15057471264372,37.0,18.766666666666666,28.333333333333332,9.466666666666667,19.533333333333335,13.433333333333334,13.733333333333333,9.533333333333333,5.2,15.066666666666666,24.7,Troy,12,-11
2003,138,1112,96,1211,95,25,85.21428571428571,107.73015873015876,70.25,87.60185185185189,45.642857142857146,23.285714285714285,20.071428571428573,7.035714285714286,25.0,17.535714285714285,14.785714285714286,8.464285714285714,4.214285714285714,15.178571428571429,27.642857142857142,Arizona,23,77.06451612903226,130.8623655913978,68.19354838709677,174.36129032258066,36.38709677419355,18.903225806451612,19.06451612903226,7.161290322580645,24.64516129032258,17.774193548387096,14.548387096774194,6.806451612903226,3.5161290322580645,11.935483870967742,25.322580645161292,Gonzaga,1,-8
2003,138,1163,85,1390,74,21,80.03333333333333,208.7919540229887,71.4,105.97241379310339,46.5,23.466666666666665,15.7,6.066666666666666,22.1,14.9,15.8,5.933333333333334,7.733333333333333,14.766666666666667,27.9,Connecticut,23,72.25806451612904,100.99784946236564,66.96774193548387,85.29892473118282,38.645161290322584,18.70967741935484,19.387096774193548,6.935483870967742,20.774193548387096,14.03225806451613,14.32258064516129,5.516129032258065,3.3548387096774195,13.741935483870968,25.129032258064516,Stanford,11,1
2003,138,1181,86,1141,60,24,81.96666666666667,88.51609195402304,70.4,136.8689655172414,39.733333333333334,20.033333333333335,20.6,7.333333333333333,28.066666666666666,19.9,14.033333333333333,8.5,5.133333333333334,13.766666666666667,23.1,Duke,23,79.34482758620689,171.66256157635476,73.24137931034483,103.40394088669946,34.758620689655174,19.79310344827586,17.93103448275862,6.827586206896552,25.17241379310345,19.275862068965516,18.24137931034483,7.103448275862069,4.0,10.586206896551724,23.275862068965516,C Michigan,26,-8
2003,138,1242,108,1113,76,23,81.33333333333333,148.64367816091962,66.36666666666666,160.9988505747126,48.166666666666664,25.433333333333334,14.133333333333333,4.8,24.133333333333333,16.066666666666666,14.9,10.133333333333333,4.9,14.3,26.9,Kansas,18,75.96551724137932,143.24876847290648,69.17241379310344,161.57635467980296,44.310344827586206,23.20689655172414,12.586206896551724,4.0,26.20689655172414,17.551724137931036,14.0,5.206896551724138,4.241379310344827,13.689655172413794,23.310344827586206,Arizona St,32,-8
2003,138,1266,101,1281,92,23,78.39285714285714,147.728835978836,67.67857142857143,149.1150793650794,41.0,21.428571428571427,15.25,5.785714285714286,23.607142857142858,18.178571428571427,13.571428571428571,6.0,3.642857142857143,13.107142857142858,24.071428571428573,Marquette,21,71.7741935483871,135.247311827957,66.48387096774194,133.058064516129,38.225806451612904,18.677419354838708,20.967741935483872,7.483870967741935,18.161290322580644,11.96774193548387,13.612903225806452,5.709677419354839,4.32258064516129,13.483870967741936,25.903225806451612,Missouri,9,-3
2003,138,1323,68,1228,60,22,80.09677419354838,164.42365591397854,71.19354838709677,244.09462365591395,38.903225806451616,18.93548387096774,21.774193548387096,8.290322580645162,22.838709677419356,17.35483870967742,12.774193548387096,7.451612903225806,5.645161290322581,11.387096774193548,26.870967741935484,Notre Dame,24,75.43333333333334,109.3574712643679,61.4,99.35172413793104,35.63333333333333,19.666666666666668,20.166666666666668,7.433333333333334,19.1,13.8,13.166666666666666,7.0,3.1,9.733333333333333,25.4,Illinois,8,1
2003,138,1328,74,1143,65,24,71.16666666666667,189.59195402298852,60.166666666666664,94.41954022988509,37.56666666666667,17.8,18.966666666666665,7.466666666666667,18.6,13.166666666666666,11.8,6.933333333333334,3.7666666666666666,12.133333333333333,24.966666666666665,Oklahoma,21,74.48275862068965,60.187192118226584,69.75862068965517,108.40394088669949,41.689655172413794,20.93103448275862,17.03448275862069,6.413793103448276,19.517241379310345,13.379310344827585,14.172413793103448,6.551724137931035,2.793103448275862,11.241379310344827,24.379310344827587,California,9,-7
2003,138,1458,61,1409,60,22,70.72413793103448,118.3497536945814,58.689655172413794,121.57881773399014,36.51724137931034,18.79310344827586,17.379310344827587,6.241379310344827,19.448275862068964,14.413793103448276,10.517241379310345,6.9655172413793105,2.8275862068965516,10.310344827586206,22.551724137931036,Wisconsin,22,73.51612903225806,85.19139784946235,65.25806451612904,144.53118279569892,38.70967741935484,19.741935483870968,18.322580645161292,6.645161290322581,19.387096774193548,14.096774193548388,14.32258064516129,7.580645161290323,5.0,11.161290322580646,25.806451612903224,Tulsa,1,-8
2003,139,1120,68,1448,62,19,70.1,207.74827586206882,65.56666666666666,165.7712643678161,38.36666666666667,20.066666666666666,16.333333333333332,5.633333333333334,19.733333333333334,13.066666666666666,15.9,8.033333333333333,4.966666666666667,11.933333333333334,22.566666666666666,Auburn,24,78.41379310344827,143.46551724137936,67.62068965517241,108.45812807881774,39.51724137931034,20.03448275862069,17.724137931034484,6.103448275862069,26.620689655172413,20.03448275862069,15.10344827586207,6.413793103448276,4.379310344827586,14.758620689655173,26.93103448275862,Wake Forest,6,8
2003,139,1139,79,1257,71,24,68.58620689655173,60.8226600985222,60.93103448275862,144.20935960591132,28.79310344827586,15.586206896551724,21.862068965517242,8.482758620689655,16.551724137931036,11.96551724137931,10.413793103448276,6.344827586206897,1.8620689655172413,7.827586206896552,20.379310344827587,Butler,24,81.83333333333333,118.97126436781613,68.46666666666667,139.36091954023,37.43333333333333,19.533333333333335,23.4,8.433333333333334,25.1,17.466666666666665,13.366666666666667,7.2,4.733333333333333,13.2,25.1,Louisville,8,8
2003,139,1246,74,1428,54,29,77.53125,166.57963709677418,64.09375,103.5715725806453,41.8125,22.5625,16.59375,5.90625,20.78125,14.6875,14.0625,7.8125,5.09375,12.875,24.15625,Kentucky,23,66.73333333333333,151.02988505747126,60.0,129.44827586206895,31.966666666666665,16.0,18.766666666666666,7.166666666666667,18.8,13.233333333333333,12.7,4.666666666666667,3.7666666666666666,10.133333333333333,23.2,Utah,20,-8
2003,139,1268,77,1462,64,19,80.78571428571429,161.2857142857143,66.85714285714286,180.27513227513222,46.392857142857146,22.678571428571427,16.964285714285715,6.75,21.571428571428573,15.178571428571429,14.107142857142858,10.892857142857142,6.607142857142857,13.75,26.75,Maryland,25,78.23333333333333,182.52988505747126,65.96666666666667,110.1712643678162,41.43333333333333,20.366666666666667,17.766666666666666,6.433333333333334,24.366666666666667,18.2,13.033333333333333,5.466666666666667,3.033333333333333,13.933333333333334,25.5,Xavier,13,3
2003,139,1277,68,1196,46,19,67.2258064516129,94.58064516129038,60.96774193548387,116.63225806451617,37.70967741935484,18.129032258064516,13.387096774193548,4.903225806451613,22.129032258064516,16.258064516129032,14.548387096774194,6.387096774193548,3.7096774193548385,10.67741935483871,24.258064516129032,Michigan St,24,75.90322580645162,140.09032258064514,64.6774193548387,97.49247311827959,34.38709677419355,18.258064516129032,22.129032258064516,8.67741935483871,18.93548387096774,13.35483870967742,13.387096774193548,7.774193548387097,4.096774193548387,10.806451612903226,24.258064516129032,Florida,22,5
2003,139,1338,74,1231,52,26,74.6,103.90344827586203,58.833333333333336,82.00574712643676,35.733333333333334,20.5,17.766666666666666,6.366666666666666,22.8,14.5,15.1,8.066666666666666,4.1,11.3,25.366666666666667,Pittsburgh,20,70.53125,103.9989919354838,67.0,110.38709677419355,33.3125,15.90625,21.625,7.53125,22.625,16.125,11.5,4.4375,5.34375,11.21875,25.625,Indiana,22,-5
2003,139,1393,68,1329,56,24,80.10344827586206,180.59605911330044,69.89655172413794,83.73891625615757,46.3448275862069,24.0,15.862068965517242,5.241379310344827,23.620689655172413,16.379310344827587,13.620689655172415,8.310344827586206,7.275862068965517,14.310344827586206,26.896551724137932,Syracuse,20,68.72413793103448,138.70689655172404,62.206896551724135,84.09852216748773,42.44827586206897,19.79310344827586,12.96551724137931,4.862068965517241,22.344827586206897,14.551724137931034,14.655172413793103,8.793103448275861,5.586206896551724,12.379310344827585,24.06896551724138,Oklahoma St,12,-3
2003,139,1400,77,1345,67,22,78.85714285714286,100.12698412698411,68.67857142857143,216.4484126984127,45.642857142857146,22.142857142857142,16.785714285714285,5.857142857142857,23.785714285714285,17.0,13.428571428571429,6.392857142857143,3.857142857142857,16.178571428571427,26.142857142857142,Texas,18,71.75,162.9351851851854,65.25,122.3425925925926,38.892857142857146,18.642857142857142,15.5,5.107142857142857,25.5,19.142857142857142,13.821428571428571,7.178571428571429,2.9285714285714284,10.392857142857142,23.464285714285715,Purdue,10,-8
2003,143,1112,88,1323,71,25,85.21428571428571,107.73015873015876,70.25,87.60185185185189,45.642857142857146,23.285714285714285,20.071428571428573,7.035714285714286,25.0,17.535714285714285,14.785714285714286,8.464285714285714,4.214285714285714,15.178571428571429,27.642857142857142,Arizona,22,80.09677419354838,164.42365591397854,71.19354838709677,244.09462365591395,38.903225806451616,18.93548387096774,21.774193548387096,8.290322580645162,22.838709677419356,17.35483870967742,12.774193548387096,7.451612903225806,5.645161290322581,11.387096774193548,26.870967741935484,Notre Dame,17,-4
2003,143,1242,69,1181,65,23,81.33333333333333,148.64367816091962,66.36666666666666,160.9988505747126,48.166666666666664,25.433333333333334,14.133333333333333,4.8,24.133333333333333,16.066666666666666,14.9,10.133333333333333,4.9,14.3,26.9,Kansas,24,81.96666666666667,88.51609195402304,70.4,136.8689655172414,39.733333333333334,20.033333333333335,20.6,7.333333333333333,28.066666666666666,19.9,14.033333333333333,8.5,5.133333333333334,13.766666666666667,23.1,Duke,4,-1
2003,143,1246,63,1458,57,29,77.53125,166.57963709677418,64.09375,103.5715725806453,41.8125,22.5625,16.59375,5.90625,20.78125,14.6875,14.0625,7.8125,5.09375,12.875,24.15625,Kentucky,22,70.72413793103448,118.3497536945814,58.689655172413794,121.57881773399014,36.51724137931034,18.79310344827586,17.379310344827587,6.241379310344827,19.448275862068964,14.413793103448276,10.517241379310345,6.9655172413793105,2.8275862068965516,10.310344827586206,22.551724137931036,Wisconsin,6,-4
2003,143,1266,77,1338,74,23,78.39285714285714,147.728835978836,67.67857142857143,149.1150793650794,41.0,21.428571428571427,15.25,5.785714285714286,23.607142857142858,18.178571428571427,13.571428571428571,6.0,3.642857142857143,13.107142857142858,24.071428571428573,Marquette,26,74.6,103.90344827586203,58.833333333333336,82.00574712643676,35.733333333333334,20.5,17.766666666666666,6.366666666666666,22.8,14.5,15.1,8.066666666666666,4.1,11.3,25.366666666666667,Pittsburgh,3,1
